Full transcript (this run) is also saved to: assign2_run_20260509_084904.log

Training on device: cpu
Start TorchRL-DoubleDQN training...
Ep:   100 | R:  133.75 | R500:  41.44 | R[p25/p50/p75]: -91.9/ 113.9/ 139.1 | W/L/D:59.0%/41.0%/ 0.0% | Loss(ep):4.80220 | Loss(ma):4.11409±2.38085 | Eps:0.951 | LR:5.0e-05 | Buf:  3109 | T:3.1s
Ep: 17100 | R:  143.00 | R500: 123.10 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.21422 | Loss(ma):3.44646±0.72027 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:190.3s
Ep: 17200 | R:  125.00 | R500: 122.87 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.39910 | Loss(ma):3.44579±0.70267 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:191.1s
Ep: 17300 | R:  117.00 | R500: 122.47 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.20991 | Loss(ma):3.44372±0.70031 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:191.9s
Ep: 17400 | R:  120.00 | R500: 122.51 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.12609 | Loss(ma):3.44184±0.68841 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:192.7s
Ep: 17500 | R:  119.00 | R500: 122.53 | R[p25/p50/p75]: 119.0/ 120.0/ 124.2 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.05133 | Loss(ma):3.45328±0.70211 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:193.4s
Ep: 17600 | R:  125.00 | R500: 121.63 | R[p25/p50/p75]: 119.0/ 120.0/ 124.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.43759 | Loss(ma):3.46352±0.71496 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:194.2s
Ep: 17700 | R:  118.00 | R500: 121.45 | R[p25/p50/p75]: 119.0/ 120.0/ 124.0 | W/L/D:99.2%/ 0.8%/ 0.0% | Loss(ep):3.54989 | Loss(ma):3.47696±0.74472 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:195.1s
Ep: 17800 | R:  120.00 | R500: 120.51 | R[p25/p50/p75]: 119.0/ 120.0/ 124.0 | W/L/D:98.8%/ 1.2%/ 0.0% | Loss(ep):3.07582 | Loss(ma):3.47475±0.74645 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:195.8s
Ep: 17900 | R:  135.00 | R500: 119.98 | R[p25/p50/p75]: 119.0/ 120.0/ 124.0 | W/L/D:98.6%/ 1.4%/ 0.0% | Loss(ep):3.70527 | Loss(ma):3.48364±0.74764 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:196.6s
Ep: 18000 | R:  125.00 | R500: 120.47 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:98.6%/ 1.4%/ 0.0% | Loss(ep):3.44541 | Loss(ma):3.48953±0.74411 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:197.5s
[Eval@18000] W/L/D=199/1/0 | WR/LR/DR:99.5%/0.5%/0.0% | AvgR:121.92
Ep: 18100 | R:  145.75 | R500: 120.92 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:98.8%/ 1.2%/ 0.0% | Loss(ep):3.30971 | Loss(ma):3.48482±0.74267 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:198.5s
Ep: 18200 | R:  123.00 | R500: 121.01 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.0%/ 1.0%/ 0.0% | Loss(ep):3.58472 | Loss(ma):3.48726±0.73417 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:199.2s
Ep: 18300 | R:  143.00 | R500: 121.90 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.48895 | Loss(ma):3.49278±0.73301 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:200.0s
Ep: 18400 | R:  119.00 | R500: 122.51 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.47127 | Loss(ma):3.50019±0.73466 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:200.8s
Ep: 18500 | R:  144.00 | R500: 122.38 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.18944 | Loss(ma):3.50490±0.73283 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:201.5s
Ep: 18600 | R:  124.00 | R500: 122.85 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.27389 | Loss(ma):3.50386±0.73369 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:202.4s
Ep: 18700 | R:  125.00 | R500: 123.32 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.66566 | Loss(ma):3.51581±0.74356 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:203.1s
Ep: 18800 | R:  138.75 | R500: 122.52 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.65581 | Loss(ma):3.51958±0.75004 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:203.9s
Ep: 18900 | R:  125.00 | R500: 122.32 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):3.38650 | Loss(ma):3.50614±0.73226 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:204.7s
Ep: 19000 | R:  119.00 | R500: 121.86 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.90125 | Loss(ma):3.49967±0.72697 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:205.5s
[Eval@19000] W/L/D=200/0/0 | WR/LR/DR:100.0%/0.0%/0.0% | AvgR:123.63
Ep: 19100 | R:  120.00 | R500: 121.73 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.82202 | Loss(ma):3.50679±0.74492 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:206.5s
Ep: 19200 | R:  119.00 | R500: 121.73 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.09281 | Loss(ma):3.50647±0.74521 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:207.3s
Ep: 19300 | R:  140.00 | R500: 122.84 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.68518 | Loss(ma):3.50248±0.73267 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:208.1s
Ep: 19400 | R:  123.00 | R500: 122.83 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.65434 | Loss(ma):3.49879±0.71859 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:208.8s
Ep: 19500 | R:  120.00 | R500: 122.90 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:100.0%/ 0.0%/ 0.0% | Loss(ep):3.83740 | Loss(ma):3.50601±0.72804 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:209.6s
Ep: 19600 | R:  124.00 | R500: 122.79 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.60020 | Loss(ma):3.51797±0.73881 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:210.4s
Ep: 19700 | R:  120.00 | R500: 123.14 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):3.32743 | Loss(ma):3.51918±0.73552 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:211.2s
Ep: 19800 | R:  115.00 | R500: 122.84 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.8%/ 0.2%/ 0.0% | Loss(ep):4.92298 | Loss(ma):3.53027±0.75336 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:212.0s
Ep: 19900 | R:  116.75 | R500: 122.67 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.6%/ 0.4%/ 0.0% | Loss(ep):4.98734 | Loss(ma):3.54458±0.76300 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:212.8s
Ep: 20000 | R:  129.00 | R500: 122.47 | R[p25/p50/p75]: 119.0/ 120.0/ 125.0 | W/L/D:99.4%/ 0.6%/ 0.0% | Loss(ep):3.46912 | Loss(ma):3.55422±0.77518 | Eps:0.050 | LR:1.0e-05 | Buf:100000 | T:213.6s
[Eval@20000] W/L/D=199/1/0 | WR/LR/DR:99.5%/0.5%/0.0% | AvgR:122.55

Training completed.
Best episode reward: 224.00

========== Experiment: vs random opponent ==========

--- Greedy policy vs random opponent ---
Games: 200
Wins / Losses / Draws: 199 / 1 / 0
Win rate:  99.50%
Loss rate: 0.50%
Draw rate: 0.00%
Avg reward: 121.816

--- Uniform-random actions vs random opponent (baseline) ---
Games: 200
Wins / Losses / Draws: 119 / 81 / 0
Win rate:  59.50%
Loss rate: 40.50%
Draw rate: 0.00%
Avg reward: 39.197
Saved model to dqn_torchrl.pt
